0,1468458804,Tue Apr 07 01:47:48 PDT 2009,NO_QUERY,mykylnordwind,Good morning world(s) - We got snow again! ,0,0
0,1469978167,Tue Apr 07 07:59:19 PDT 2009,NO_QUERY,FROactiv,Seems like twitter is glitching again... Last two tweets have been stuck @ the top...  *crawls back under social networking rock*,0,0
0,1468374010,Tue Apr 07 01:16:39 PDT 2009,NO_QUERY,GinaQ59,Wanted to tweet that I was in Victoria! But silly Canadian service wouldn't work. Home now and sad vacation is over. ,0,0
4,2193343076,Tue Jun 16 08:19:44 PDT 2009,NO_QUERY,jedidja,"@James_Hatheway Cool  Pushups are great. Diet is 80% of weight/bodyfat fixing. Highly recommend #primal eating  Regardless, great stuff!",4,1
4,2192204934,Tue Jun 16 06:40:44 PDT 2009,NO_QUERY,FranziTweets,"There's some actual hope about improvement with the work situation now. No timeline yet, but ",4,1
4,2192333342,Tue Jun 16 06:52:41 PDT 2009,NO_QUERY,cassiebaker,today is the day ,4,1
0,1468498034,Tue Apr 07 02:02:16 PDT 2009,NO_QUERY,brittany928,thinks she is going to be at this traffic light all night  haha,0,0
0,1469001139,Tue Apr 07 04:47:08 PDT 2009,NO_QUERY,marramgrass,"Dang. I had hoped to make my Xcake debut soon, but can't make Thursday evening ",0,0
4,2193121036,Tue Jun 16 08:01:33 PDT 2009,NO_QUERY,Ed,@chrisbrogan Expand please ,4,1
0,1468013368,Mon Apr 06 23:15:36 PDT 2009,NO_QUERY,JaniceMyNig,Haha not even yo. I just didn't know how to do that @thang to you on twitter  Haha,0,0
4,2191754888,Tue Jun 16 05:54:39 PDT 2009,NO_QUERY,Kittyseye,@CMTwitterhouse and Johnny Depp in certain roles  I've fallen in love with him several times ;-),4,1
4,2192099917,Tue Jun 16 06:30:27 PDT 2009,NO_QUERY,kirst_reef,had 2 puppies sleeping on my lap tonight - feeling the love ,4,1
4,2192334528,Tue Jun 16 06:52:48 PDT 2009,NO_QUERY,jsluss,Blackberry Tour coming to Sprint and Verizon ,4,1
4,2192001444,Tue Jun 16 06:20:31 PDT 2009,NO_QUERY,r3b0und,@myyrthee allo ik twitter ook xD kwou da gwn es probere ,4,1
4,2191417905,Tue Jun 16 05:13:58 PDT 2009,NO_QUERY,rtolan01,Woohoo! Got into an old pair of pants; it's gonna be a good day ,4,1
4,2191773005,Tue Jun 16 05:56:41 PDT 2009,NO_QUERY,Mindrover,"@RedMummy The Menagerie certainly is in rude health, doing far better than I ",4,1
4,2191548293,Tue Jun 16 05:30:16 PDT 2009,NO_QUERY,mkrause524,Uploading pictures from the zoo..finally! ,4,1
4,2192001506,Tue Jun 16 06:20:32 PDT 2009,NO_QUERY,love_myMonkey,Haha i found U triKK!!! This msg is jus for u BaBe!!. .I lOve ya like Carlos when he's drunk!!! ,4,1
4,2191452685,Tue Jun 16 05:18:23 PDT 2009,NO_QUERY,peacedove01,I am getting ready for Relay For Life!!!   That is this Friday June 19th and 20th!!!,4,1
4,2191341912,Tue Jun 16 05:04:21 PDT 2009,NO_QUERY,illutic,@DeFries #wowwp  = Women on the Web WordPress - morgen WP workshop ,4,1
4,2192226887,Tue Jun 16 06:42:48 PDT 2009,NO_QUERY,Magdalena_Dinah,...i go clean badroom.. omg.. wish me luck!! ..i reading third sequel of Harry Potter book..   ,4,1
4,2192311132,Tue Jun 16 06:50:36 PDT 2009,NO_QUERY,livelaughenjoy,@KwetterKas yes I know I'm so happy that apple finaly has done this apple rocks!!  so are you getting the update tomorrow? ,4,1
4,2191616642,Tue Jun 16 05:38:30 PDT 2009,NO_QUERY,MissConverse,@NickkkJonasss hey!  what's up? Will you guys come to germany on your tour? and i LOVE your 'thinking of you' cover!!! ,4,1
0,1468038289,Mon Apr 06 23:23:20 PDT 2009,NO_QUERY,teaogler,Almost through with my Italian homework!  Weeeeee.... now if I only understood what I was doing.  ,0,0
0,1468781005,Tue Apr 07 03:42:01 PDT 2009,NO_QUERY,macehella,@ringworm I wanna chill ,0,0
0,1468356817,Tue Apr 07 01:10:24 PDT 2009,NO_QUERY,rach2718,"@dottedwithearts lol, i still gotta work. always do ",0,0
4,2192859809,Tue Jun 16 07:39:20 PDT 2009,NO_QUERY,snowth,@Bulletproofheeb Just doing what I do best. ,4,1
0,1468212055,Tue Apr 07 00:19:35 PDT 2009,NO_QUERY,Rioter,@trash_kitten  solution will be found!,0,0
4,2191405346,Tue Jun 16 05:12:22 PDT 2009,NO_QUERY,SheepdogsInc,"Lets expand the Sheepdog Nation.....first five people to order shirts get free stickers!  That's right, FREE Stickers ",4,1
0,1468344442,Tue Apr 07 01:05:56 PDT 2009,NO_QUERY,cathrynscott,"Anyone else having trouble accessing their @ replies? When I click on the link on the right, nothing happens. I can't access them ",0,0
4,2192041392,Tue Jun 16 06:24:37 PDT 2009,NO_QUERY,chubchubsfatass,Good morning Twitter world ,4,1
4,2193525516,Tue Jun 16 08:34:35 PDT 2009,NO_QUERY,lvcavephoto,Portraits ordered. More http://www.twitpic.com/73gng HOPE cards ordered. CDs burned. Emails sent. I'm hopping on my bike. ,4,1
4,2191371514,Tue Jun 16 05:08:05 PDT 2009,NO_QUERY,_kamikaze11,not as beautiful as youuuuuuuuuuuuu ,4,1
4,2193057669,Tue Jun 16 07:56:20 PDT 2009,NO_QUERY,mry8z,"Gutted I missed most of the game, damn revision! Good game from what I saw in the last 15 mins ",4,1
0,1548671792,Fri Apr 17 21:37:15 PDT 2009,NO_QUERY,bethamyotte,@wilw Doesn't it just make you cry inside to even think that?  Blame canada ,0,0
0,1468062021,Mon Apr 06 23:30:39 PDT 2009,NO_QUERY,annabannana,@SeaGhostdesigns what happened to you on Saturday? You didnt show up... ,0,0
4,2193476391,Tue Jun 16 08:30:37 PDT 2009,NO_QUERY,katie_stanton,@GloPan my mom made that mistake with me in high school; i've been addicted ever since... just a warning... ,4,1
0,1469237645,Tue Apr 07 05:43:03 PDT 2009,NO_QUERY,NeilBradley,Trying to get rid of brightness and alphas in Flash. File keeps exporting with the brightness and alpha in tact. ,0,0
0,1548748325,Fri Apr 17 21:51:20 PDT 2009,NO_QUERY,vprincessfan01,@LucasCruikshank aww i forgot it's tomorrow!!!!  i was going to go but i completely FORGOT! I'm so sad now ((((,0,0
0,1470239998,Tue Apr 07 08:45:57 PDT 2009,NO_QUERY,1jonmuir,"@ladytrottwood     susan, sorry I don't follow basketball  but what is the standing with the Lakers?",0,0
4,2193343042,Tue Jun 16 08:19:44 PDT 2009,NO_QUERY,CardboxDiva,@thejoshlynn You are! BTW send me an email. Want to do that &quot;non-wedding&quot; meetup to talk about ideas  marni@creativecustomcardboxes.com,4,1
4,2191515440,Tue Jun 16 05:26:14 PDT 2009,NO_QUERY,Annie5791,"@SusanScot I'm @ Carries, she's feeling abit better 2day  I aint wearing that sling, it doesnt go with any my clothes haha x",4,1
4,2192122187,Tue Jun 16 06:32:39 PDT 2009,NO_QUERY,ashleymajher,"@ashleynichole89 I love you. You crack me up. That was a good one, but not as good as the wedding question last night. ",4,1
4,2192378333,Tue Jun 16 06:56:57 PDT 2009,NO_QUERY,mgdupont,ditched Y membership as promised.  also trimmed back landline svc.  iphone much more affordable now ,4,1
0,1468419360,Tue Apr 07 01:33:17 PDT 2009,NO_QUERY,emi_r,ohhh  not very well. and i've lost my voice     ,0,0
4,2192424945,Tue Jun 16 07:01:08 PDT 2009,NO_QUERY,annaluna,@Kristan_B you are an expensive influence this week ,4,1
0,1548574896,Fri Apr 17 21:20:22 PDT 2009,NO_QUERY,LlamasAreCool,@Iceeh I know! Stupid fox. ,0,0
0,1468853826,Tue Apr 07 04:04:38 PDT 2009,NO_QUERY,ianvisits,"@edent There wasn't an &quot;if you actually read this, send us an email to win a prize&quot; clause in there ",0,0
0,1468371683,Tue Apr 07 01:15:48 PDT 2009,NO_QUERY,iisme12345,i'm gonna lay down and count my breaths until i fall asleep....WOOO lol....it's cuddle day today...I NEED SOMEONE TO CUDDLE WITH ,0,0
0,1548715350,Fri Apr 17 21:45:04 PDT 2009,NO_QUERY,buckeye_fan,http://twitpic.com/3i793 - The face of defeat ,0,0
4,2193525371,Tue Jun 16 08:34:34 PDT 2009,NO_QUERY,misserikagee,"@Pinkeee okay, i'm kinda late on a response so goodmorning! hahaha @d (lol) your welcome ",4,1
4,2192513786,Tue Jun 16 07:08:59 PDT 2009,NO_QUERY,laulaugrace,is...is... well I just can't describe how I feel... ,4,1
0,1548888352,Fri Apr 17 22:17:47 PDT 2009,NO_QUERY,DarkoBWM,"No Arianny Celeste at UFC 97, I'm bumbed  But I have the UFC Undisputed demo! WOOHOO! #ufc",0,0
0,1468407707,Tue Apr 07 01:29:00 PDT 2009,NO_QUERY,Walk_In_The_Sun,@JessicaFilan it is ,0,0
0,1468655673,Tue Apr 07 02:59:26 PDT 2009,NO_QUERY,EMILYstack,"@sonnyjoeflangan oh awesome, shit i missed it ",0,0
4,2191632069,Tue Jun 16 05:40:18 PDT 2009,NO_QUERY,margaretelaine,one more day! fabulicious ,4,1
0,1469814027,Tue Apr 07 07:29:52 PDT 2009,NO_QUERY,IrisAlexia,I guess it just wasnt meant to happen ,0,0
0,1467970648,Mon Apr 06 23:03:12 PDT 2009,NO_QUERY,Fletcher_Girl,Lost my free copy of radioactive so can't put it on my ipod grr!And i can't go out + buy 'nother coz it came with that paper ,0,0
0,1550710295,Sat Apr 18 07:01:23 PDT 2009,NO_QUERY,reverielarke,"@Marquietta That quote expresses the core of my deepest worry right now. Many things can be fixed, but not if the liberty itself is gone. ",0,0
0,1468367522,Tue Apr 07 01:14:21 PDT 2009,NO_QUERY,JackiiAngel,LISTEN TO JONAS BROTHERS i love this band but i come from germany and i canï¿½t see them ,0,0
0,1468622735,Tue Apr 07 02:47:27 PDT 2009,NO_QUERY,marktheescape,Finally home from work ,0,0
0,1468599110,Tue Apr 07 02:38:50 PDT 2009,NO_QUERY,Aashrey,where is my phone &amp; good foods? aaaaaaaaah  ,0,0
4,2192023014,Tue Jun 16 06:22:45 PDT 2009,NO_QUERY,MilanaLeshinsky,@RonDavies  Thanks Ron - you opened my eyes. Now let's hope I find a reason to stick to it ,4,1
4,2192536604,Tue Jun 16 07:10:58 PDT 2009,NO_QUERY,harrydebom,"&quot;Dear Harryforpresident, Congrats! Your website is one week old today!&quot; WAHEY! time for a cup of tea! ",4,1
4,2191737231,Tue Jun 16 05:52:39 PDT 2009,NO_QUERY,SaiGiddy,@DJNiDouble yuuuup! Haha  that's a start to a good day,4,1
4,2191546963,Tue Jun 16 05:30:08 PDT 2009,NO_QUERY,Letourhoe,wow! im really up this early to do laundry cuz i have nothing to wear. cant wait to be @ laronde ,4,1
0,1470239688,Tue Apr 07 08:45:53 PDT 2009,NO_QUERY,Kristin3MM,@q100wendy WOW there too! I am in MI visiting and it's been snowing ,0,0
0,1468664472,Tue Apr 07 03:02:13 PDT 2009,NO_QUERY,Ayla_F,@LanieFuller Feeling really sick today  how about you?,0,0
4,2193319050,Tue Jun 16 08:17:43 PDT 2009,NO_QUERY,howardsublett,@dougalcorn: It is actually just @daveminor watching @danhodos program. But he IS watching on a 37&quot; monitor.. ,4,1
4,2191437338,Tue Jun 16 05:16:26 PDT 2009,NO_QUERY,TipsForWriters,"What have you written recently? If you haven't, why in the world would you be reading @TipsForWriters? ",4,1
0,1468991774,Tue Apr 07 04:44:41 PDT 2009,NO_QUERY,tlblocker,is goin to work ,0,0
4,2193009005,Tue Jun 16 07:52:10 PDT 2009,NO_QUERY,SamuelSeah,Charlotte just prayed in tongues for daddy! It was like real.. but who is to know that she is not really praying in tongues? ,4,1
4,2191564320,Tue Jun 16 05:32:11 PDT 2009,NO_QUERY,littlesanctuary,"@heartofwisdom yep, that was goal. I definitely need more bookshelves. probably every homeschoolers issue. ",4,1
0,1468639310,Tue Apr 07 02:53:29 PDT 2009,NO_QUERY,BoltBabe,"oops havnt been on 4 a while... so much school work, hardly any time 4 myself!! ",0,0
4,2192248051,Tue Jun 16 06:44:46 PDT 2009,NO_QUERY,KevinEikenberry,"@jenniedwards ah, but the updates wold have been there whenever you got in!  ",4,1
0,1469098895,Tue Apr 07 05:11:50 PDT 2009,NO_QUERY,Mee_Ebonyy,Man im so tired its just not funny  i need/want to sleep but my eyes dont want to close,0,0
4,2191950803,Tue Jun 16 06:15:21 PDT 2009,NO_QUERY,JuniperJune,Off to Russian. International Relations later tonight. ,4,1
4,2191790939,Tue Jun 16 05:58:41 PDT 2009,NO_QUERY,crystaldmorgan,working all day today. Counting down the days for VACATION ,4,1
0,1548664695,Fri Apr 17 21:36:01 PDT 2009,NO_QUERY,JadNebalasca,"waited for him to go online.. lucky me, i was eating when he IMed me. 8-| :| :| And now, he's offline.  dayuuum.",0,0
0,1470092420,Tue Apr 07 08:19:32 PDT 2009,NO_QUERY,lgwilensky,I miss mrs gordon ,0,0
0,1548882211,Fri Apr 17 22:16:32 PDT 2009,NO_QUERY,mbthompson8,"most random night ever, last day at the birch tomorrow.. ",0,0
4,2191468979,Tue Jun 16 05:20:27 PDT 2009,NO_QUERY,Yochanan,We all have bills to pay right? What if we were about more than payday? New post at http://tinyurl.com/ko3dlh  check it out  ,4,1
0,1468343476,Tue Apr 07 01:05:34 PDT 2009,NO_QUERY,Warlach,"To the people who called out to me on the red carpet, I was blinded by the lights! ",0,0
4,2192767418,Tue Jun 16 07:31:14 PDT 2009,NO_QUERY,JillianNicole77,"morning twits! i just woke up and am going to work soon!! lame day outside, hope the electricity goes out ",4,1
0,1467821085,Mon Apr 06 22:22:26 PDT 2009,NO_QUERY,crzy_cdn_bulas,our duck and chicken are taking wayyy too long to hatch ,0,0
0,1468425681,Tue Apr 07 01:35:32 PDT 2009,NO_QUERY,sievans,Looks like the Nobel peace prize is simply a popularity contest   http://tinyurl.com/cffz4h,0,0
0,1468163309,Tue Apr 07 00:03:39 PDT 2009,NO_QUERY,adambant,@adreamforsteph ok House was sad. ,0,0
0,1469412711,Tue Apr 07 06:18:11 PDT 2009,NO_QUERY,StevieWynn,@N0odles er...!? What hav i done now!? ,0,0
4,2193428734,Tue Jun 16 08:26:47 PDT 2009,NO_QUERY,lorenita327,@boybandjunkie he gives good ones  @ebassman,4,1
0,1467814438,Mon Apr 06 22:20:44 PDT 2009,NO_QUERY,ChicagoCubbie,I hate when I have to call and wake people up ,0,0
0,1467933112,Mon Apr 06 22:52:40 PDT 2009,NO_QUERY,elenasarmie,the angel is going to miss the athlete this weekend ,0,0
4,2193008685,Tue Jun 16 07:52:09 PDT 2009,NO_QUERY,KrishNalus,I miss my school. See you next week friends. ,4,1
0,1469122489,Tue Apr 07 05:17:26 PDT 2009,NO_QUERY,rootbeerfloats8,"@josesosa Shit man, they closed your birthday thread ",0,0
4,2192672843,Tue Jun 16 07:23:03 PDT 2009,NO_QUERY,ahuvasegal,@HilzFuld BTW I never heard of Forex before I met you and have now seen two massive billboards in the last week about it ,4,1
4,2192059223,Tue Jun 16 06:26:24 PDT 2009,NO_QUERY,ShiningTVScreen,"@LilPecan Haha, I think you're right it is something of a serious commitment. I'm glad someone knew what I was talking about, at least ",4,1
0,1469899585,Tue Apr 07 07:45:04 PDT 2009,NO_QUERY,Loriegc,"Remember that laundry I was lamenting about last night? Well, it's still there. The laundry fairy didn't come take care of it. ",0,0
0,1468858046,Tue Apr 07 04:05:56 PDT 2009,NO_QUERY,Roonaldo107,@Posh_Totty @nymphomaniac @boredwife Why can't i live near/work with lovely ladies like you?? ,0,0
0,1468797761,Tue Apr 07 03:47:19 PDT 2009,NO_QUERY,smalljay23,"@Godfrey_G2da3 Yup, 5 exams and 4 coursework, kmft..plus my pratical nxt mtnh!  how woz ur driving lesson? knocked over any pigeons? :p",0,0
0,1550731192,Sat Apr 18 07:05:29 PDT 2009,NO_QUERY,matmurray,@Dandy_Sephy No. Only close friends and family I'm afraid. I'm only a work colleague. ,0,0
0,1468992150,Tue Apr 07 04:44:47 PDT 2009,NO_QUERY,Cidtalk,"When I think of all the unsavory things I've done in my life, the most guilt comes from waking a kid for school..seems soooo cruel. ",0,0
4,2191900465,Tue Jun 16 06:10:06 PDT 2009,NO_QUERY,niqueperry,@cwardell lmao. life gets rough and you gotta be creative. her campaign office lost power two blocks away and she's got work to print ,4,1
4,2191646998,Tue Jun 16 05:42:05 PDT 2009,NO_QUERY,MizzWelch,@MWJ1231 Hi Mary ,4,1
4,2193342717,Tue Jun 16 08:19:42 PDT 2009,NO_QUERY,chowdown,@PaperCakes lol.. I may have had a slight suspicion ,4,1
4,2191999777,Tue Jun 16 06:20:21 PDT 2009,NO_QUERY,snootyvixen,"#BloNo I need a bachelor. Not nearly as scarey as it seems. Pls d me  It's for a good (charitable) cause, promise!",4,1
0,1468391942,Tue Apr 07 01:23:13 PDT 2009,NO_QUERY,GavinCannon,one triop down... one to go ,0,0
4,2192004364,Tue Jun 16 06:20:49 PDT 2009,NO_QUERY,neth,@573f I've heard they write a lot of java at #squarespace I'll consider asking them ,4,1
0,1548783169,Fri Apr 17 21:57:39 PDT 2009,NO_QUERY,LisaRenee123,@theVIPERroom ahhh i was just there sunday night! ,0,0
0,1469045973,Tue Apr 07 04:58:53 PDT 2009,NO_QUERY,marinasg,@mikafonacier I'm seriously so devastated.  Hell yes. HAHAHA. :x,0,0
0,1468517778,Tue Apr 07 02:09:27 PDT 2009,NO_QUERY,Assshq,can't wait for bring me the horizonnn. too bad Curtis Ward is not in the band anymore ,0,0
4,2192982561,Tue Jun 16 07:49:56 PDT 2009,NO_QUERY,ndasky1,Fighting to stay awake. Went to bed at 2 AM and had to be up @ 6:30 AM for work. Need caffeine IV...STAT! ,4,1
4,2191614533,Tue Jun 16 05:38:15 PDT 2009,NO_QUERY,thetrudz,@garyvee The plan today is photography blogging/research/study =  &amp; also to work on a plan to smooth over some of life's rough edges = :/,4,1
0,1468161937,Tue Apr 07 00:03:11 PDT 2009,NO_QUERY,cootified,is missing his favourite friend ,0,0
0,1548518715,Fri Apr 17 21:10:40 PDT 2009,NO_QUERY,MARQUEST,@KimKardashian Hope that nasty sun burn heals quickly  Dont worry babe your still beautiful even with the burn get better soon ;),0,0
4,2192958532,Tue Jun 16 07:47:51 PDT 2009,NO_QUERY,MsBreeBree,love being able to stay at home with my kids...homework time. Helping one improve reading and the other learn to read!!! ,4,1
0,1469087855,Tue Apr 07 05:09:07 PDT 2009,NO_QUERY,MsBek2U,guessin she's really been dismissed ,0,0
4,2192560655,Tue Jun 16 07:13:05 PDT 2009,NO_QUERY,Victoriaftw,@alisondecadence you once told me that you can only be two colours. white and pink. ,4,1
4,2191419620,Tue Jun 16 05:14:12 PDT 2009,NO_QUERY,Danni41,@joshcharles I'm heading out in a few to get mine..   It's been a busy morning so far..,4,1
0,1468093327,Mon Apr 06 23:40:36 PDT 2009,NO_QUERY,ergoelaine,bedtime. wake up call at 7am ,0,0
0,1468877541,Tue Apr 07 04:11:57 PDT 2009,NO_QUERY,celsbels,"@tedi31 no, you can't  it's an autorefresh of I think the past 48 hours only.",0,0
4,2192311262,Tue Jun 16 06:50:36 PDT 2009,NO_QUERY,alicerachelneo,Haha.. Liu Qianyi n Lin MeiJiao are So entertaining on stage.. They really brighten up the atmosphere!  - http://tweet.sg,4,1
0,1470228584,Tue Apr 07 08:43:53 PDT 2009,NO_QUERY,AmyKathleenRyan,@librarianlisam April SNOW showers bring brown edged tulips. To this I can attest. ,0,0
4,2193033396,Tue Jun 16 07:54:16 PDT 2009,NO_QUERY,fermiskee,@MiStAwILLy happy bday!!  hope u have a good one,4,1
0,1468501599,Tue Apr 07 02:03:31 PDT 2009,NO_QUERY,pandachops,not going swimming ,0,0
0,1468486396,Tue Apr 07 01:58:13 PDT 2009,NO_QUERY,reddevilmeuk,well it sunny outside..... but im stuck indoors far far away from a window  roll on dinner,0,0
4,2192314353,Tue Jun 16 06:50:54 PDT 2009,NO_QUERY,karabranden,@brian_shoemaker its not. at all. ,4,1
4,2193152928,Tue Jun 16 08:04:06 PDT 2009,NO_QUERY,SuPeR_mEgAn,@mikeyway http://twitpic.com/7j4ra - where can you buy this??? i wont drink the pop i just want the bottle! ,4,1
0,1469464569,Tue Apr 07 06:27:49 PDT 2009,NO_QUERY,Treygdor,@mistybutt Our DVR was acting up and lost all of our programming.  House was just ending by the time we realized ,0,0
0,1468170137,Tue Apr 07 00:05:48 PDT 2009,NO_QUERY,phillmidwinter,or should i say my brain needs to optimise my neural search pathways to find my muscles again ,0,0
4,2191531854,Tue Jun 16 05:28:18 PDT 2009,NO_QUERY,AlexyaC,in techno class with marion ,4,1
0,1468682264,Tue Apr 07 03:08:22 PDT 2009,NO_QUERY,hihat7,just got a tennis top in the post but i don't like it and its too big! shame ,0,0
0,1468636282,Tue Apr 07 02:52:22 PDT 2009,NO_QUERY,SirCourtney,so dissappointed right now guess its not meant to be ,0,0
0,1548318427,Fri Apr 17 20:37:29 PDT 2009,NO_QUERY,CFOServices,@GirlswithGoals I'm sorry to hear about the death of your beloved canine ,0,0
0,1469638205,Tue Apr 07 06:58:50 PDT 2009,NO_QUERY,sometimesronnie,@morshaham I am not ignoring you. I could never do that. I love you ,0,0
0,1468031616,Mon Apr 06 23:21:10 PDT 2009,NO_QUERY,Breeze_81,played another hand very bad and lost half my stack ,0,0
0,1469952881,Tue Apr 07 07:54:48 PDT 2009,NO_QUERY,Theo_Jazz,"@missezrenee Poor baby, I have a bad throat also  IT SUCKS!",0,0
0,1469065201,Tue Apr 07 05:03:35 PDT 2009,NO_QUERY,TiffanyDow,@NicholasMancini Wish I could but Twitter nixed animation  It's grandfathered 4 those who have it.,0,0
0,1468434965,Tue Apr 07 01:38:59 PDT 2009,NO_QUERY,shayeshaaye,Nobody will let me make one giant cookie ,0,0
0,1468818407,Tue Apr 07 03:53:51 PDT 2009,NO_QUERY,nezzle,Feeling really crappy about an overdue assignment.  Completely mucked up another assignment and left this one too late.,0,0
0,1467812771,Mon Apr 06 22:20:19 PDT 2009,NO_QUERY,robrobbierobert,"@octolinz16 It it counts, idk why I did either. you never talk to me anymore ",0,0
0,1548274782,Fri Apr 17 20:30:34 PDT 2009,NO_QUERY,Kerry_Baker,"can't sleep, it's 4.30am and i have to be up at 8am ",0,0
0,1548549766,Fri Apr 17 21:15:57 PDT 2009,NO_QUERY,CrazyCali,dang i have work in the morning ,0,0
0,1468748835,Tue Apr 07 03:31:21 PDT 2009,NO_QUERY,aussie_ali,@MissNixs Lol. Sounds like your search was unsuccessful ,0,0
0,1468322109,Tue Apr 07 00:58:04 PDT 2009,NO_QUERY,marand313,I NEED to post a video!!!!  But I'm stuck...,0,0
0,1470236660,Tue Apr 07 08:45:20 PDT 2009,NO_QUERY,ayufan11,I want to quit my life  ~Michisan,0,0
4,2192022792,Tue Jun 16 06:22:43 PDT 2009,NO_QUERY,dearbhlaoconnor,follow @AllieK16 she got twitter! ,4,1
4,2193106762,Tue Jun 16 08:00:23 PDT 2009,NO_QUERY,8RKS8,"@sweetemmaxxx yeah, pretty much. Its a video call with sound and everyting and its free  i use it 2 tlk 2 my friend in america",4,1
4,2191790292,Tue Jun 16 05:58:36 PDT 2009,NO_QUERY,thebluesbros,"@bimmerella Just so you know, @danaykroyd is a fake account, you just tweeted a British guy   http://is.gd/13q2Q",4,1
0,1468908768,Tue Apr 07 04:21:15 PDT 2009,NO_QUERY,shubhashish,the 15 min nap at my desk din help ,0,0
0,1468654451,Tue Apr 07 02:58:59 PDT 2009,NO_QUERY,3adoola,i didn't have enough sleep ,0,0
0,1468598987,Tue Apr 07 02:38:48 PDT 2009,NO_QUERY,RockChick182,My best friend Amy is coming round today to i've got to clean the house  and i've got to find my amp cable,0,0
4,2191600182,Tue Jun 16 05:36:31 PDT 2009,NO_QUERY,Cringle1,"@worstwife Actually noone threw scissors at them, someone threw something and he looked down and saw a pair the roadies had left there ",4,1
4,2192246781,Tue Jun 16 06:44:39 PDT 2009,NO_QUERY,nlupus,"@2ndbrain Btw, how to Lars ",4,1
4,2191714412,Tue Jun 16 05:50:03 PDT 2009,NO_QUERY,dpkaufman,"@andrewtkelley that strawberry shortcake looks righteous dude. we had granola bars, so +5% to you ",4,1
0,1467930309,Mon Apr 06 22:51:52 PDT 2009,NO_QUERY,robbiebrown,"Heading to Altrincham, again! Out of hours install ",0,0
4,2191713497,Tue Jun 16 05:49:56 PDT 2009,NO_QUERY,mediapeople,I love my family. ,4,1
0,1468235052,Tue Apr 07 00:27:31 PDT 2009,NO_QUERY,erika_strange,@infidelsarecool ugh how depressing.    i want to punch something.,0,0
4,2191647759,Tue Jun 16 05:42:10 PDT 2009,NO_QUERY,rperdio,"@Viennah Yep, agreed. Brother, on the other hand, have used extended ones for months and has had no problems. Just want to try it out. ",4,1
4,2193277298,Tue Jun 16 08:14:19 PDT 2009,NO_QUERY,bvyyyy,@simontay78 hmmm. alright thanks so much! ,4,1
0,1469615079,Tue Apr 07 06:54:43 PDT 2009,NO_QUERY,TwilightDa,"I will no longer drink coffee. if i do, you can have all my Jem dolls  Except out of the house cos that doesn't count!",0,0
0,1467907298,Mon Apr 06 22:45:22 PDT 2009,NO_QUERY,kyljadeee,today sucked. I'm gonna die without chris and callum!  wahhh!,0,0
0,1468757302,Tue Apr 07 03:34:12 PDT 2009,NO_QUERY,samamie,soo tired but i gotta do homework  sadface,0,0
0,1468375561,Tue Apr 07 01:17:14 PDT 2009,NO_QUERY,scialom1,"The sun is shining, gotta get to work ",0,0
4,2192063303,Tue Jun 16 06:26:49 PDT 2009,NO_QUERY,dorn,I have a lovely wife who made me a corned beef sandwich for lunch. The joys of this are in this order: 1) Great wife 2) Sandwich 3) Meat ,4,1
0,1467840386,Mon Apr 06 22:27:31 PDT 2009,NO_QUERY,MadameCrow,I am in pain. My back and sides hurt. Not to mention crying is made of fail. ,0,0
4,2191847515,Tue Jun 16 06:04:35 PDT 2009,NO_QUERY,yaniiputrii,"@rinintantya ohh , I'm from indonesia too but i live in german  , geradee  brp?",4,1
0,1468383563,Tue Apr 07 01:20:11 PDT 2009,NO_QUERY,AngelaGos77,"@msdivineknight see thats why I never go to bed early, cause if u sleep u miss things!! I slept I missed Joe!!!!!!!! Unhappy And!! ",0,0
4,2191681293,Tue Jun 16 05:46:05 PDT 2009,NO_QUERY,SunshineeDani,haha aree we theree yeeet miss e? haha ,4,1
0,1469930500,Tue Apr 07 07:50:42 PDT 2009,NO_QUERY,angrygn0me,@flipmcneil lol slim goodbody?? I wanna see that pic! and for some reason I keep missing your @ replies to me ,0,0
0,1468963818,Tue Apr 07 04:36:55 PDT 2009,NO_QUERY,Nezbo,"@LouLouK Gisburn is great, there are some nice little single track. Did you try some of the new bits? I havent been in a while ",0,0
0,1467992696,Mon Apr 06 23:09:35 PDT 2009,NO_QUERY,pop_corn_,I feel like I am the only &quot;twitterer&quot; not on TweetDeck. ,0,0
0,1468258171,Tue Apr 07 00:35:22 PDT 2009,NO_QUERY,pussycat253,@1an3 thank you!! I have to now do it all again today ,0,0
4,2192042991,Tue Jun 16 06:24:47 PDT 2009,NO_QUERY,serah_jean,"@ilovegeorgina hi! I followed him too, just what you have said he makes lots of nice tweets  thanks to you!",4,1
0,1548699594,Fri Apr 17 21:42:09 PDT 2009,NO_QUERY,kperches,absolutely adoring my son!! He's growing up too fast though ,0,0
4,2191827881,Tue Jun 16 06:02:31 PDT 2009,NO_QUERY,sahbreenah,uh someone would like to tell me wtf happeend yesterday on jbfbdb? btw happy #lvatt day! ,4,1
4,2192291549,Tue Jun 16 06:48:46 PDT 2009,NO_QUERY,matsbs,@johneivind Oh the irony.. ,4,1
0,1548555514,Fri Apr 17 21:16:59 PDT 2009,NO_QUERY,misspacmanluv,"changed my wallpaper to zac, wtcc, and others. Yup, i've been sucked into the holee of tweens.. its too late.. i cant back out now  ahaha",0,0
